ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2716887,2,2/18/2016 8:37,2/18/2016 14:37,41.06755,-81.57421,41.06477,-81.57343,0.196,At OH-261/Wooster Ave/Exit 130 - Accident.,,I-77 N,R,Akron,Summit,OH,44320,US,US/Eastern,KAKR,2/18/2016 8:54,10.9,,100,30.59,6,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716888,2,2/18/2016 8:45,2/18/2016 14:45,40.82949,-81.39732,40.82802,-81.39715,0.102,At US-62/Exit 107 - Accident.,,I-77 N,R,Canton,Stark,OH,44718,US,US/Eastern,KCAK,2/18/2016 8:51,17.1,7.6,81,30.58,8,East,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716889,3,2/18/2016 8:49,2/18/2016 14:49,41.40091,-81.81724,41.41817,-81.81767,1.193,Between Snow Rd/Engle Rd/Exit 237 and I-480/Exit 238 - Accident.,,I-71 N,R,Brookpark,Cuyahoga,OH,44142,US,US/Eastern,KCLE,2/18/2016 8:51,16,6.3,81,30.62,10,ESE,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716890,2,2/18/2016 8:55,2/18/2016 14:55,41.13355,-85.13584,41.14226,-85.13611,0.602,At IN-327/Coldwater Rd/Exit 112 - Accident.,,Coldwater Rd,R,Fort Wayne,Allen,IN,46825,US,US/Eastern,KGWB,2/18/2016 8:55,24.8,,80,30.47,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716891,2,2/18/2016 8:55,2/18/2016 14:55,41.14226,-85.13611,41.13355,-85.13584,0.602,At IN-327/Coldwater Rd/Exit 112 - Accident.,,Coldwater Rd,R,Fort Wayne,Allen,IN,46825,US,US/Eastern,KGWB,2/18/2016 8:55,24.8,,80,30.47,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716892,2,2/18/2016 9:05,2/18/2016 15:05,38.870386,-84.624429,38.870401,-84.624431,0.001,At KY-14/KY-16/Exit 171 - Accident.,,I-75 S,R,Walton,Boone,KY,41094,US,US/Eastern,KCVG,2/18/2016 8:52,30,25.2,85,30.5,5,ESE,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716893,2,2/18/2016 9:33,2/18/2016 15:33,41.47974,-81.6667,41.47954,-81.65531,0.59,At I-77/Exit 2 - Accident.,,I-490 E,R,Cleveland,Cuyahoga,OH,44115,US,US/Eastern,KBKL,2/18/2016 9:53,24.1,17,62,30.59,10,SSE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716894,2,2/18/2016 9:47,2/18/2016 15:47,40.30095,-80.16652,40.29313,-80.16943,0.562,At Southpointe Blvd/Exit 48 - Accident.,,I-79 S,R,Canonsburg,Washington,PA,15317,US,US/Eastern,KAFJ,2/18/2016 9:55,24.8,17.9,59,30.53,10,NNE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716895,3,2/18/2016 10:26,2/18/2016 16:26,39.11543,-84.50003,39.14667,-84.45367,3.291,Between US-42/Reading Rd/Exit 2 and Dana Ave/Exit 5 - Accident.,,I-71 N,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,2/18/2016 10:53,37,30.4,65,30.56,10,SSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716896,2,2/18/2016 10:38,2/18/2016 16:38,41.1419,-81.47694,41.14589,-81.47551,0.286,At OH-59/Front St/2nd St - Accident.,,OH-8 N,R,Cuyahoga Falls,Summit,OH,44221,US,US/Eastern,KAKR,2/18/2016 10:54,23,15.8,63,30.6,10,ESE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716897,2,2/18/2016 10:49,2/18/2016 16:49,39.14917,-84.44711,39.14981,-84.44584,0.081,At Edmondson Rd/Exit 6 - Accident.,,I-71 N,R,Cincinnati,Hamilton,OH,45209,US,US/Eastern,KLUK,2/18/2016 10:53,37,30.4,65,30.56,10,SSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716898,2,2/18/2016 10:57,2/18/2016 16:57,39.81979,-84.18908,39.81978,-84.18983,0.04,At Needmore Rd/Exit 58 - Accident.,,Needmore Rd,R,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,2/18/2016 10:56,36,32.1,62,30.53,8,SSE,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716899,3,2/18/2016 11:02,2/18/2016 17:02,39.84509,-84.1899,39.83889,-84.18975,0.428,At Benchwood Rd/Wyse Rd/Exit 59 - Accident.,,I-75 N,R,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,2/18/2016 10:56,36,32.1,62,30.53,8,SSE,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716900,2,2/18/2016 12:43,2/18/2016 18:43,41.47461,-81.71182,41.47023,-81.74188,1.585,Between 41st St/Exit 169 and OH-10/Lorain Ave/Exit 167 - Accident.,,Northwest Fwy W,R,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,2/18/2016 12:53,28.9,20.4,51,30.58,10,SE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716901,2,2/18/2016 15:21,2/18/2016 21:21,39.17304,-84.47589,39.17376,-84.47992,0.222,At OH-4/Paddock Rd - Accident. in the left lane.,,Norwood Lateral Expy W,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,2/18/2016 14:53,43,37.7,51,30.47,10,SE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716902,2,2/18/2016 18:27,2/19/2016 0:27,39.1021,-84.49754,39.10234,-84.498,0.03,At US-50/Columbia Pky/Exit 6 - Accident. in the right lane.,,I-471 N,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,2/18/2016 18:53,39.9,35.8,60,30.39,10,SE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2716903,2,2/18/2016 19:06,2/19/2016 1:06,41.49873,-81.67261,41.49922,-81.67178,0.055,At Carnegie Ave/Exit 172 - Accident. in the right lane.,,I-90 E,R,Cleveland,Cuyahoga,OH,44115,US,US/Eastern,KBKL,2/18/2016 18:53,30.9,22.8,54,30.47,10,SE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2716904,2,2/18/2016 22:34,2/19/2016 4:34,39.12627,-84.53509,39.12338,-84.53557,0.201,At Western Hills Viad/Exit 2 - Accident. in the left lane.,,I-75 S,R,Cincinnati,Hamilton,OH,45214,US,US/Eastern,KLUK,2/18/2016 22:53,39.9,35.8,60,30.3,10,SSE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716905,4,2/19/2016 3:08,2/19/2016 9:08,41.473946,-81.699011,41.47865,-81.6931,0.446,Closed at I-71/I-90/OH-176/Exit 170 - Road closed due to accident.,,I-90 E,R,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,2/19/2016 2:53,33.1,22.2,52,30.26,10,SSE,17.3,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716906,2,2/19/2016 5:31,2/19/2016 11:31,39.9745,-83.09654,39.97672,-83.12431,1.478,Between Wilson Rd/Exit 94 and I-270/Exit 93 - Accident.,,West Fwy W,R,Columbus,Franklin,OH,43204,US,US/Eastern,KTZR,2/19/2016 5:35,35.1,26.9,69,30.15,10,SE,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716907,2,2/19/2016 6:37,2/19/2016 12:37,39.85911,-84.2808,39.85816,-84.27955,0.093,At I-70/Rockridge Rd - Accident.,,S Main St,R,Englewood,Montgomery,OH,45322,US,US/Eastern,KDAY,2/19/2016 6:56,43,35.1,60,30.06,10,South,17.3,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2716908,3,2/19/2016 7:09,2/19/2016 13:09,39.24943,-84.36541,39.25235,-84.36476,0.205,At Pfeiffer Rd/Exit 15 - Accident.,,Pfeiffer Rd,R,Cincinnati,Hamilton,OH,45242,US,US/Eastern,KLUK,2/19/2016 6:53,42.1,34.9,62,30.12,10,South,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2716909,2,2/19/2016 7:38,2/19/2016 13:38,38.31179,-85.58773,38.31682,-85.57698,0.679,At I-265/KY-841/Exit 9 - Accident.,,I-71 N,R,Louisville,Jefferson,KY,40241,US,US/Eastern,KLOU,2/19/2016 7:53,51.1,,48,30.09,10,South,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716910,2,2/19/2016 7:38,2/19/2016 13:38,39.27486,-84.346,39.24591,-84.36599,2.268,Between I-275/Exit 17 and Pfeiffer Rd/Exit 15 - Accident.,,I-71 S,R,Cincinnati,Hamilton,OH,45249,US,US/Eastern,KHAO,2/19/2016 7:53,46.9,,52,30.07,10,Variable,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716911,2,2/19/2016 8:17,2/19/2016 14:17,39.29287,-84.31981,39.29429,-84.36989,2.68,At I-71/Mason Rd/Escort Dr/Gregory - Accident.,8781, Fields Ertel Rd,L,Cincinnati,Hamilton,OH,45249-8258,US,US/Eastern,KHAO,2/19/2016 7:53,46.9,,52,30.07,10,Variable,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716912,2,2/19/2016 8:44,2/19/2016 14:44,39.15267,-84.5395,39.13454,-84.53289,1.302,Between I-74/US-52/US-27/Exit 4 and US-52/Hopple St/Exit 3 - Accident.,,I-75 S,R,Cincinnati,Hamilton,OH,45223,US,US/Eastern,KLUK,2/19/2016 8:53,48,,56,30.09,10,South,15,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716913,2,2/19/2016 9:00,2/19/2016 15:00,41.4675,-81.49014,41.46101,-81.49124,0.452,At US-422/OH-87/Chagrin BL/Exit 29 - Accident.,,Outerbelt East Fwy S,R,Beachwood,Cuyahoga,OH,44122,US,US/Eastern,KCGF,2/19/2016 8:45,37.4,27.8,56,30.03,10,South,17.3,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716914,3,2/19/2016 9:02,2/19/2016 15:02,39.26661,-84.35605,39.29367,-84.31562,2.859,Between I-275/Exit 17 and Mason Montgomery Rd/Exit 19 - Accident.,,I-71 N,R,Cincinnati,Hamilton,OH,45242,US,US/Eastern,KLUK,2/19/2016 8:53,48,,56,30.09,10,South,15,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716915,3,2/19/2016 10:09,2/19/2016 16:09,39.27125,-84.35176,39.26717,-84.34628,0.407,At I-71/Exit 49 - Accident.,,I-275 E,R,Cincinnati,Hamilton,OH,45242,US,US/Eastern,KLUK,2/19/2016 9:53,53.1,,50,30.07,10,SSW,24.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716916,3,2/19/2016 11:32,2/19/2016 17:32,38.20674,-85.74846,38.20732,-85.75066,0.126,At Crittenden Dr - Accident.,,Dr Martin Luther King Jr Expy N,R,Louisville,Jefferson,KY,40209,US,US/Eastern,KSDF,2/19/2016 11:56,64,,31,30.01,10,SSW,23,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716917,2,2/19/2016 11:32,2/19/2016 17:32,40.13804,-82.97112,40.26907,-82.92694,9.349,Between Polaris Pky/Exit 121 and US-36/OH-37/Exit 131 - Accident.,,North Fwy N,R,Columbus,Delaware,OH,43240,US,US/Eastern,KOSU,2/19/2016 11:53,50,,50,29.96,10,South,20.7,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716918,3,2/19/2016 11:37,2/19/2016 17:37,41.47965,-81.66758,41.47957,-81.66823,0.034,At OH-14/Broadway Ave/Exit 2 - Accident.,,I-490 E,R,Cleveland,Cuyahoga,OH,44115,US,US/Eastern,KBKL,2/19/2016 11:53,48.9,,44,29.89,10,South,29.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716919,2,2/19/2016 12:08,2/19/2016 18:08,39.08887,-84.52271,39.08887,-84.52271,0,At Spence Bridge - Accident.,,I-75 S,R,Covington,Kenton,KY,41011,US,US/Eastern,KLUK,2/19/2016 11:53,61,,38,29.99,10,SSW,33.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716920,2,2/19/2016 12:21,2/19/2016 18:21,41.6882,-83.64064,41.6882,-83.64064,0,At Talmadge Rd/Exit 16 - Accident.,,I-475 W,R,Toledo,Lucas,OH,43606,US,US/Eastern,KDUH,2/19/2016 12:15,53.6,,49,29.73,10,SSW,20.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716921,2,2/19/2016 13:43,2/19/2016 19:43,40.06527,-82.99591,40.04638,-82.99752,1.308,Between Morse Rd/Exit 116 and Cooke Rd/Exit 115 - Accident.,,North Fwy S,R,Columbus,Franklin,OH,43229,US,US/Eastern,KOSU,2/19/2016 13:53,57,,45,29.84,10,SSW,27.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716922,2,2/19/2016 14:12,2/19/2016 20:12,39.86536,-84.05238,39.86554,-84.06065,0.439,At OH-4/OH-235/Exit 41 - Accident.,,I-70 W,R,Dayton,Montgomery,OH,45424,US,US/Eastern,KFFO,2/19/2016 13:58,61.7,,35,29.85,10,SSW,23,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716923,2,2/19/2016 14:35,2/19/2016 20:35,38.420223,-82.293065,38.418107,-82.286279,0.395,At US-60/Exit 18 - Accident.,,I-64 E,R,Huntington,Cabell,WV,25702,US,US/Eastern,KHTS,2/19/2016 14:51,64,,29,29.96,10,SSW,23,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716924,2,2/19/2016 14:58,2/19/2016 20:58,41.47414,-81.69893,41.47414,-81.699832,0.047,Between Abbey Ave/14th St/Exit 171 and Exit 1A - Accident.,,I-90 W,R,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,2/19/2016 14:53,54,,43,29.73,10,South,23,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716925,2,2/19/2016 14:58,2/19/2016 20:58,41.47542,-81.68721,41.47418,-81.695816,0.454,At I-71/I-90/OH-176/Exit 1 - Accident.,,Northwest Fwy W,R,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,2/19/2016 14:53,54,,43,29.73,10,South,23,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716926,2,2/19/2016 15:28,2/19/2016 21:28,40.07297,-83.1347,40.10307,-83.12989,2.095,Between Tuttle Crossing Blvd/Exit 15 and US-33/OH-161/Exit 17 - Accident.,,Outerbelt N,R,Dublin,Franklin,OH,43016,US,US/Eastern,KOSU,2/19/2016 15:53,60.1,,42,29.79,10,SSW,23,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716927,2,2/19/2016 15:46,2/19/2016 21:46,40.05609,-80.679211,40.053618,-80.676385,0.227,At WV-88/Exit 4 - Accident.,,I-70 E,R,Wheeling,Ohio,WV,26003,US,US/Eastern,KHLG,2/19/2016 15:53,60.1,,32,29.87,10,SSW,18.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716928,2,2/19/2016 16:01,2/19/2016 22:01,38.19105,-85.71902,38.19007,-85.73536,0.89,At I-65/KY-61/Exit 12 - Accident.,,Henry Watterson Expy W,R,Louisville,Jefferson,KY,40213,US,US/Eastern,KSDF,2/19/2016 15:56,64.9,,32,29.95,10,SW,15,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716929,2,2/19/2016 16:03,2/19/2016 22:03,38.25454,-85.71969,38.26187,-85.73188,0.833,Between US-42/US-60/Mellwood Ave/Exit 7 and I-71/Exit 6 - Accident.,,I-64 W,R,Louisville,Jefferson,KY,40206,US,US/Eastern,KLOU,2/19/2016 15:53,64.9,,33,29.95,10,SW,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716930,2,2/19/2016 16:06,2/19/2016 22:06,39.171694,-84.494399,39.1765,-84.48757,0.494,At OH-562/Exit 7 - Accident.,,I-75 N,R,Cincinnati,Hamilton,OH,45217,US,US/Eastern,KLUK,2/19/2016 15:53,64.9,,34,29.86,10,SW,24.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716931,2,2/19/2016 16:04,2/19/2016 22:04,41.06239,-81.52229,41.0625,-81.51523,0.368,Between Wolf Ledges/Exit 22 and Grant St/Exit 22 - Accident.,,I-76 E,R,Akron,Summit,OH,44311,US,US/Eastern,KAKR,2/19/2016 15:54,52,,45,29.77,10,SSW,20.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716932,2,2/19/2016 16:12,2/19/2016 22:12,39.259254,-84.440978,39.27422,-84.44023,1.035,At Sharon Rd/Exit 15 - Accident.,,I-75 N,R,Cincinnati,Hamilton,OH,45241,US,US/Eastern,KHAO,2/19/2016 15:53,66.9,,26,29.83,10,SSW,15,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716933,2,2/19/2016 16:34,2/19/2016 22:34,39.905178,-82.895471,39.89923,-82.90135,0.516,At US-33/Exit 46 - Accident.,,Outerbelt S,R,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,2/19/2016 16:51,57.9,,42,29.82,10,SSW,15,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716934,4,2/19/2016 16:31,2/19/2016 22:31,40.0988,-83.13331,40.09826,-83.13456,0.076,Ramp closed to Exit 17B - Road closed due to accident.,,Columbus Marysville Rd S,R,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,2/19/2016 16:53,60.1,,44,29.79,10,SSW,20.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716935,2,2/19/2016 16:51,2/19/2016 22:51,41.33991,-81.81739,41.33738,-81.81722,0.175,At I-80/Ohio Tpke/Exit 233 - Accident.,,I-71 S,R,Strongsville,Cuyahoga,OH,44136,US,US/Eastern,KCLE,2/19/2016 16:51,54,,47,29.73,10,South,18.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716936,2,2/19/2016 17:52,2/19/2016 23:52,40.0999,-82.92089,40.10717,-82.95766,2.007,Between OH-3/Exit 29 and Cleveland Ave/Exit 27 - Accident.,,Outerbelt W,R,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,2/19/2016 17:51,57.9,,42,29.83,10,SW,18.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2716937,2,2/19/2016 18:21,2/20/2016 0:21,39.4728,-80.11963,39.47208,-80.12134,0.104,At WV-310/Exit 137 - Accident.,,I-79 S,R,Fairmont,Marion,WV,26554,US,US/Eastern,KCKB,2/19/2016 17:53,57,,37,29.94,10,SSW,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2716938,4,2/19/2016 18:32,2/20/2016 0:32,41.46631,-81.77066,41.46977,-81.74887,1.153,Closed between 117th St/Exit 166 and West Blvd/98th St/Exit 167 - Road closed due to accident.,,I-90 E,R,Cleveland,Cuyahoga,OH,44111,US,US/Eastern,KCLE,2/19/2016 18:51,54,,51,29.72,10,SSW,19.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2716939,2,2/19/2016 19:28,2/20/2016 1:28,38.34109,-81.70017,38.34128,-81.70406,0.211,At Trace Fork Blvd - Accident.,,WV-214,R,Charleston,Kanawha,WV,25314,US,US/Eastern,KCRW,2/19/2016 19:54,63,,30,29.99,10,SSW,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2716940,4,2/19/2016 19:32,2/20/2016 1:32,41.160072,-85.232647,41.163626,-85.244829,0.68,Closed at Oday Rd - Road closed due to accident.,6827, Goshen Rd,L,Fort Wayne,Allen,IN,46818-9690,US,US/Eastern,KFWA,2/19/2016 19:54,55.9,,47,29.77,10,WSW,29.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2716941,4,2/19/2016 19:32,2/20/2016 1:32,41.163626,-85.244829,41.160009,-85.232528,0.687,Closed at Johnson Rd - Road closed due to accident.,7851, Goshen Rd,L,Fort Wayne,Allen,IN,46818-9691,US,US/Eastern,KFWA,2/19/2016 19:54,55.9,,47,29.77,10,WSW,29.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2716942,2,2/19/2016 20:16,2/20/2016 2:16,39.14014,-84.53495,39.12338,-84.53557,1.158,Between US-52/Hopple St/Exit 3 and Western Hills Viad/Exit 2 - Accident.,,I-75 S,R,Cincinnati,Hamilton,OH,45225,US,US/Eastern,KLUK,2/19/2016 19:53,60.1,,51,29.94,10,SW,19.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2716943,4,2/19/2016 20:26,2/20/2016 2:26,40.94537,-81.15473,40.945772,-81.172194,0.912,Closed at McCallum Ave NE - Road closed due to accident.,12717, Edison St NE,L,Alliance,Stark,OH,44601-9715,US,US/Eastern,KCAK,2/19/2016 20:51,50,,57,29.8,10,SW,20.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
